FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAccNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
6457,1483,AP Payment,-235354.822,2020-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6458,216,AP Payment,-230273.791,2020-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6459,310,AP Payment,-380604.625,2021-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6460,1575,AP Payment,-286784.220,2021-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6461,528,AP Payment,-194553.927,2021-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6462,1628,AP Payment,-172786.303,2021-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6463,1177,AP Payment,-160383.240,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6464,818,AP Payment,-198625.662,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6465,862,AP Payment,-174892.405,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6466,939,AP Payment,-162858.615,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6467,1610,AP Payment,-143645.536,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6468,1183,AP Payment,-146489.454,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6469,1400,AP Payment,-124172.819,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6470,885,AP Payment,-135968.947,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6471,896,AR Receipt,-66463.254,2019-01-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6472,186,AR Receipt,-55627.740,2019-02-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6473,532,AR Receipt,-47664.133,2019-03-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6474,292,AR Receipt,-41265.370,2019-04-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6475,293,AR Receipt,-37472.350,2019-05-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6476,1270,AR Receipt,-38261.205,2019-06-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6477,432,AR Receipt,-37318.556,2019-07-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6478,725,AR Receipt,-41161.085,2019-08-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6479,130,AR Receipt,-43492.118,2019-09-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6480,294,AR Receipt,-41785.234,2019-10-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6481,948,AR Receipt,-32877.408,2019-11-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6482,745,AR Receipt,-36539.004,2019-12-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6483,1470,AR Receipt,-62129.242,2020-01-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6484,1377,AR Receipt,-57202.110,2020-02-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6485,1471,AR Receipt,-49013.118,2020-03-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6486,933,AR Receipt,-42433.258,2020-04-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6487,711,AR Receipt,-38873.186,2020-05-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6488,1658,AR Receipt,-39691.530,2020-06-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6489,1319,AR Receipt,-39078.865,2020-07-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6490,1553,AR Receipt,-40772.773,2020-08-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6491,1344,AR Receipt,-41440.603,2020-09-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6492,529,AR Receipt,-38631.631,2020-10-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6493,1617,AR Receipt,-28919.942,2020-11-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6494,254,AR Receipt,-31125.818,2020-12-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6495,487,AR Receipt,-55362.691,2021-01-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6496,385,AR Receipt,-44607.150,2021-02-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6497,1597,AR Receipt,-33724.622,2021-03-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6498,38,AR Receipt,-28418.604,2021-04-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6499,1594,AR Receipt,-24514.622,2021-05-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6500,691,AR Receipt,-25030.695,2021-06-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6501,1375,AR Receipt,-24644.329,2021-07-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6502,125,AR Receipt,-25240.288,2021-08-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6503,1494,AR Receipt,-24618.180,2021-09-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6504,1664,AR Receipt,-23652.019,2021-10-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6505,645,AR Receipt,-18265.227,2021-11-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6506,413,AR Receipt,-20299.446,2021-12-01,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6507,896,AR Receipt,66463.254,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6508,186,AR Receipt,55627.740,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6509,532,AR Receipt,47664.133,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6510,292,AR Receipt,41265.370,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6511,293,AR Receipt,37472.350,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6512,1270,AR Receipt,38261.205,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6513,432,AR Receipt,37318.556,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6514,725,AR Receipt,41161.085,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6515,130,AR Receipt,43492.118,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6516,294,AR Receipt,41785.234,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6517,948,AR Receipt,32877.408,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6518,745,AR Receipt,36539.004,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6519,1470,AR Receipt,62129.242,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6520,1377,AR Receipt,57202.110,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6521,1471,AR Receipt,49013.118,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6522,933,AR Receipt,42433.258,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6523,711,AR Receipt,38873.186,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6524,1658,AR Receipt,39691.530,2020-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6525,1319,AR Receipt,39078.865,2020-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6526,1553,AR Receipt,40772.773,2020-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6527,1344,AR Receipt,41440.603,2020-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6528,529,AR Receipt,38631.631,2020-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6529,1617,AR Receipt,28919.942,2020-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6530,254,AR Receipt,31125.818,2020-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6531,487,AR Receipt,55362.691,2021-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6532,385,AR Receipt,44607.150,2021-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6533,1597,AR Receipt,33724.622,2021-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6534,38,AR Receipt,28418.604,2021-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6535,1594,AR Receipt,24514.622,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6536,691,AR Receipt,25030.695,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6537,1375,AR Receipt,24644.329,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6538,125,AR Receipt,25240.288,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6539,1494,AR Receipt,24618.180,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6540,1664,AR Receipt,23652.019,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6541,645,AR Receipt,18265.227,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6542,413,AR Receipt,20299.446,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6543,1780,Amortization,583.333,2019-01-31,7200,Depreciation,Income Statement,Operating Expenses,Depreciation Expenses,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2024-06-01 22:37:29.8070000
6544,1101,Amortization,583.333,2019-02-28,7200,Depreciation,Income Statement,Operating Expenses,Depreciation Expenses,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2024-06-01 22:37:29.8070000
6545,973,Amortization,583.333,2019-03-31,7200,Depreciation,Income Statement,Operating Expenses,Depreciation Expenses,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2024-06-01 22:37:29.8070000
6546,205,Amortization,583.333,2019-04-30,7200,Depreciation,Income Statement,Operating Expenses,Depreciation Expenses,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2024-06-01 22:37:29.8070000
